Attribute Label,Attribute Label,module,Magento_Catalog,,,,
Attribute Properties,Attribute Properties,module,Magento_Catalog,,,,
Attribute Set,Attribute Set,module,Magento_Catalog,,,,
Attribute Set already exists.,Attribute Set already exists.,module,Magento_Catalog,,,,
Attribute Sets,Attribute Sets,module,Magento_Catalog,,,,
Attributes,Attributes,module,Magento_Catalog,,,,
AttributeSetText,AttributeSetText,module,Magento_Catalog,,,,
Automatic (equalize price ranges),Automatic (equalize price ranges),module,Magento_Catalog,,,,
Automatic (equalize product counts),Automatic (equalize product counts),module,Magento_Catalog,,,,
Availability,Availability,module,Magento_Catalog,,,,
Back,Kembali,module,Magento_Catalog,,,,
Backorders,Backorders,module,Magento_Catalog,,,,
Bad controller interface for showing product,Bad controller interface for showing product,module,Magento_Catalog,,,,
Bad value was supplied.,Bad value was supplied.,module,Magento_Catalog,,,,
Base,Base,module,Magento_Catalog,,,,
Based On,Based On,module,Magento_Catalog,,,,
Basic Settings,Basic Settings,module,Magento_Catalog,,,,
Bottom/Left,Bottom/Left,module,Magento_Catalog,,,,
Bottom/Right,Bottom/Right,module,Magento_Catalog,,,,
Browse to find or drag image here,Browse to find or drag image here,module,Magento_Catalog,,,,
Buy %1 for %2 each,Buy %1 for %2 each,module,Magento_Catalog,,,,
"Buy %1 for %2 each and <strong class=""benefit"">save<span class=""percent tier-%3"">&nbsp",%4</span>%</strong>,"Buy %1 for %2 each and <strong class=""benefit"">save<span class=""percent tier-%3"">&nbsp",%4</span>%</strong>,module,Magento_Catalog,,
Buy %1 for:,Buy %1 for:,module,Magento_Catalog,,,,
Cache Lifetime (Seconds),Cache Lifetime (Seconds),module,Magento_Catalog,,,,
Can not create attribute set based on non product attribute set.,Can not create attribute set based on non product attribute set.,module,Magento_Catalog,,,,
Can not create attribute set based on not existing attribute set,Can not create attribute set based on not existing attribute set,module,Magento_Catalog,,,,
Cancel,Batal,module,Magento_Catalog,,,,
Cannot delete category with id %1,Cannot delete category with id %1,module,Magento_Catalog,,,,
Cannot save product.,Cannot save product.,module,Magento_Catalog,,,,
Can't delete root category.,Can't delete root category.,module,Magento_Catalog,,,,
Catalog,Catalog,module,Magento_Catalog,,,,
Catalog Category Link,Catalog Category Link,module,Magento_Catalog,,,,
Catalog Input Type for Store Owner,Catalog Input Type for Store Owner,module,Magento_Catalog,,,,
Catalog New Products List,Catalog New Products List,module,Magento_Catalog,,,,
Catalog Price Scope,Catalog Price Scope,module,Magento_Catalog,,,,
Catalog Product Link,Catalog Product Link,module,Magento_Catalog,,,,
Catalog Section,Catalog Section,module,Magento_Catalog,,,,
"Catalog, Search","Catalog, Search",module,Magento_Catalog,,,,
Categories,Categories,module,Magento_Catalog,,,,
Category,Kategori,module,Magento_Catalog,,,,
Category does not contain specified product,Kategori tidak bersisi produk yang ditetapkan,module,Magento_Catalog,,,,
Category Flat Data,Category Flat Data,module,Magento_Catalog,,,,
Category Image,Gambar Kategori,module,Magento_Catalog,,,,
Category Information,Informasi Kategori,module,Magento_Catalog,,,,
Category is not available for requested store.,Kategori tidak tersedia di store yang diminta,module,Magento_Catalog,,,,
Category Link Block Template,Category Link Block Template,module,Magento_Catalog,,,,
Category Link Inline Template,Category Link Inline Template,module,Magento_Catalog,,,,
Category Name,Nama Kategori,module,Magento_Catalog,,,,
Category Products,Kategori Produk,module,Magento_Catalog,,,,
Category Top Navigation,Category Top Navigation,module,Magento_Catalog,,,,
Center,Center,module,Magento_Catalog,,,,
Change,Change,module,Magento_Catalog,,,,
Change Status,Ubah Status,module,Magento_Catalog,,,,
Change status,Change status,module,Magento_Catalog,,,,
Changes have been made to this section that have not been saved.,Perubahan yang telah dibuat di bagian ini tidak tersimpan,module,Magento_Catalog,,,,
Check items to add to the cart or,Periksa item untuk ditambah ke keranjang atau,module,Magento_Catalog,,,,
Choose existing category.,Pilih Kategori yang sudah ada,module,Magento_Catalog,,,,
Clear All,Hapus Semua,module,Magento_Catalog,,,,
Clear Price,Clear Price,module,Magento_Catalog,,,,
Click for price,Click for price,module,Magento_Catalog,,,,
Close Window,Close Window,module,Magento_Catalog,,,,
Collapse All,Collapse All,module,Magento_Catalog,,,,
Collection provider is not registered,Collection provider is not registered,module,Magento_Catalog,,,,
Comma-separated.,Comma-separated.,module,Magento_Catalog,,,,
Comparable,Comparable,module,Magento_Catalog,,,,
Comparable on Storefront,Comparable on Storefront,module,Magento_Catalog,,,,
Compare,Compare,module,Magento_Catalog,,,,
Compare Products,Komparasi Produk,module,Magento_Catalog,,,,
Compatible File Extensions,Compatible File Extensions,module,Magento_Catalog,,,,
Compatible file extensions to upload,Compatible file extensions to upload,module,Magento_Catalog,,,,
Configure Product,Configure Product,module,Magento_Catalog,,,,
Content,Content,module,Magento_Catalog,,,,
Copy Data from,Copy Data from,module,Magento_Catalog,,,,
"Could not assign product ""%1"" to websites ""%2""","Could not assign product ""%1"" to websites ""%2""",module,Magento_Catalog,,,,
Could not move category,Could not move category,module,Magento_Catalog,,,,
Could not remove custom option,Could not remove custom option,module,Magento_Catalog,,,,
Could not save category: %1,Could not save category: %1,module,Magento_Catalog,,,,
Could not save group price,Could not save group price,module,Magento_Catalog,,,,
"Could not save product ""%1"" with position %2 to category %3","Could not save product ""%1"" with position %2 to category %3",module,Magento_Catalog,,,,
"Could not save product ""%1"" with websites %2","Could not save product ""%1"" with websites %2",module,Magento_Catalog,,,,
"Could not save product ""%product"" with position %position to category %category","Could not save product ""%product"" with position %position to category %category",module,Magento_Catalog,,,,
Create Category,Create Category,module,Magento_Catalog,,,,
Create New Attribute,Create New Attribute,module,Magento_Catalog,,,,
Cross-Sell Products,Cross-Sell Products,module,Magento_Catalog,,,,
Cross-sells,Cross-sells,module,Magento_Catalog,,,,
Custom Options,Custom Options,module,Magento_Catalog,,,,
Custom options let customers choose the product variations they want.,Custom options let customers choose the product variations they want.,module,Magento_Catalog,,,,
Customer Group,Customer Group,module,Magento_Catalog,,,,
Customizable Options,Customizable Options,module,Magento_Catalog,,,,
Data Type for Saving in Database,Data Type for Saving in Database,module,Magento_Catalog,,,,
Date & Time Custom Options,Date & Time Custom Options,module,Magento_Catalog,,,,
Date Fields Order,Date Fields Order,module,Magento_Catalog,,,,
Datetime,Datetime,module,Magento_Catalog,,,,
Day,Day,module,Magento_Catalog,,,,
Decimal,Decimal,module,Magento_Catalog,,,,
Declare attribute value saving scope.,Declare attribute value saving scope.,module,Magento_Catalog,,,,
Default Price,Default Price,module,Magento_Catalog,,,,
Default Product Listing Sort by does not exist in Available Product Listing Sort By.,Default Product Listing Sort by does not exist in Available Product Listing Sort By.,module,Magento_Catalog,,,,
Default Product Sorting,Default Product Sorting,module,Magento_Catalog,,,,
Default Value,Default Value,module,Magento_Catalog,,,,
Default Values,Default Values,module,Magento_Catalog,,,,
Delete,Delete,module,Magento_Catalog,,,,
Delete Attribute,Delete Attribute,module,Magento_Catalog,,,,
Delete Custom Option,Delete Custom Option,module,Magento_Catalog,,,,
Delete image,Delete image,module,Magento_Catalog,,,,
Delete items,Delete items,module,Magento_Catalog,,,,
Delete Row,Delete Row,module,Magento_Catalog,,,,
Delete Selected Group,Delete Selected Group,module,Magento_Catalog,,,,
Delete selected items?,Delete selected items?,module,Magento_Catalog,,,,
Delete Tier,Delete Tier,module,Magento_Catalog,,,,
Depends on design theme.,Depends on design theme.,module,Magento_Catalog,,,,
Design,Design,module,Magento_Catalog,,,,
Details,Details,module,Magento_Catalog,,,,
Disable,Disable,module,Magento_Catalog,,,,
Disabled,Disabled,module,Magento_Catalog,,,,
Display Page Control,Display Page Control,module,Magento_Catalog,,,,
Display Settings,Display Settings,module,Magento_Catalog,,,,
Display Type,Display Type,module,Magento_Catalog,,,,
Do not change the scope. %1,Do not change the scope. %1,module,Magento_Catalog,,,,
Does this have a weight?,Does this have a weight?,module,Magento_Catalog,,,,
Done,Done,module,Magento_Catalog,,,,
Double click on a group to rename it.,Double click on a group to rename it.,module,Magento_Catalog,,,,
Dropdown,Dropdown,module,Magento_Catalog,,,,
"E.g. {{media url=""path/to/image.jpg""}} {{skin url=""path/to/picture.gif""}}. Dynamic directives parsing impacts catalog performance.","E.g. {{media url=""path/to/image.jpg""}} {{skin url=""path/to/picture.gif""}}. Dynamic directives parsing impacts catalog performance.",module,Magento_Catalog,,,,
Edit,Ubah,module,Magento_Catalog,,,,
Edit Attribute Set '%1',Edit Attribute Set '%1',module,Magento_Catalog,,,,
Edit Attribute Set Name,Edit Attribute Set Name,module,Magento_Catalog,,,,
Edit Product Attribute,Edit Product Attribute,module,Magento_Catalog,,,,
"Edit Product Attribute ""%1""","Edit Product Attribute ""%1""",module,Magento_Catalog,,,,
Email,Email,module,Magento_Catalog,,,,
Empty,Empty,module,Magento_Catalog,,,,
Enable,Enable,module,Magento_Catalog,,,,
Enable Category,Enable Category,module,Magento_Catalog,,,,
Enable Qty Increments,Enable Qty Increments,module,Magento_Catalog,,,,
Enable WYSIWYG,Enable WYSIWYG,module,Magento_Catalog,,,,
Enabled,Enabled,module,Magento_Catalog,,,,
Enter Name for New Attribute Set,Enter Name for New Attribute Set,module,Magento_Catalog,,,,
Example format: 200x300.,Example format: 200x300.,module,Magento_Catalog,,,,
Expand All,Expand All,module,Magento_Catalog,,,,
Failed to save new media gallery entry.,Failed to save new media gallery entry.,module,Magento_Catalog,,,,
File '%1' is not an image.,File '%1' is not an image.,module,Magento_Catalog,,,,
File can not be saved to the destination folder.,File can not be saved to the destination folder.,module,Magento_Catalog,,,,
First Name,Nama Depan,module,Magento_Catalog,,,,
Fixed,Fixed,module,Magento_Catalog,,,,
fl,fl,module,Magento_Catalog,,,,
For internal use,For internal use,module,Magento_Catalog,,,,
frontend_label,frontend_label,module,Magento_Catalog,,,,
Gallery,Gallery,module,Magento_Catalog,,,,
Global,Global,module,Magento_Catalog,,,,
Globally Editable,Globally Editable,module,Magento_Catalog,,,,
Go to Home Page,Go to Home Page,module,Magento_Catalog,,,,
Grid,Grid,module,Magento_Catalog,,,,
Grid (default) / List,Grid (default) / List,module,Magento_Catalog,,,,
Grid Only,Grid Only,module,Magento_Catalog,,,,
Group price must be a number greater than 0.,Group price must be a number greater than 0.,module,Magento_Catalog,,,,
"Group with id ""%1"" does not exist.","Group with id ""%1"" does not exist.",module,Magento_Catalog,,,,
Groups,Groups,module,Magento_Catalog,,,,
Hidden,Hidden,module,Magento_Catalog,,,,
Hide from Product Page,Hide from Product Page,module,Magento_Catalog,,,,
Home,Home,module,Magento_Catalog,,,,
ID,ID,module,Magento_Catalog,,,,
"If empty, we'll use the category name here.","If empty, we'll use the category name here.",module,Magento_Catalog,,,,
"If empty, we'll use the product name here.","If empty, we'll use the product name here.",module,Magento_Catalog,,,,
"If there are no custom parent categories, please use the default parent category. You can reassign the category at any time in <a href=""%1"" target=""_blank"">Products &gt; Categories</a>.","If there are no custom parent categories, please use the default parent category. You can reassign the category at any time in <a href=""%1"" target=""_blank"">Products &gt; Categories</a>.",module,Magento_Catalog,,,,
"If there are no custom parent categories, please use the default parent category. You can reassign the category at any time in <a href=""%1"" target=""_blank"">Products > Categories</a>.","If there are no custom parent categories, please use the default parent category. You can reassign the category at any time in <a href=""%1"" target=""_blank"">Products > Categories</a>.",module,Magento_Catalog,,,,
"If your Magento site has multiple views, you can set the scope to apply to a specific view.","If your Magento site has multiple views, you can set the scope to apply to a specific view.",module,Magento_Catalog,,,,
Image,Gambar,module,Magento_Catalog,,,,
Image Detail,Detail Gambar,module,Magento_Catalog,,,,
Image Opacity,Image Opacity,module,Magento_Catalog,,,,
Image Position,Posisi Gambar,module,Magento_Catalog,,,,
Image Resolution,Image Resolution,module,Magento_Catalog,,,,
Image Size,Image Size,module,Magento_Catalog,,,,
Images,Images,module,Magento_Catalog,,,,
"Images (.gif, .jpg, .png)","Images (.gif, .jpg, .png)",module,Magento_Catalog,,,,
Import,Import,module,Magento_Catalog,,,,
Import Options,Import Options,module,Magento_Catalog,,,,
In Stock,In Stock,module,Magento_Catalog,,,,
In stock,In stock,module,Magento_Catalog,,,,
Inc. Tax,Inc. Tax,module,Magento_Catalog,,,,
Include in Menu,Include in Menu,module,Magento_Catalog,,,,
Index product EAV,Index product EAV,module,Magento_Catalog,,,,
Index product prices,Index product prices,module,Magento_Catalog,,,,
Indexed category/products association,Indexed category/products association,module,Magento_Catalog,,,,
Indexed product/categories association,Indexed product/categories association,module,Magento_Catalog,,,,
Input Type,Input Type,module,Magento_Catalog,,,,
Input Validation for Store Owner,Input Validation for Store Owner,module,Magento_Catalog,,,,
Integer,Integer,module,Magento_Catalog,,,,
Invalid attribute %1,Invalid attribute %1,module,Magento_Catalog,,,,
Invalid data provided for linked products,Invalid data provided for linked products,module,Magento_Catalog,,,,
Invalid data provided for tier_price,Invalid data provided for tier_price,module,Magento_Catalog,,,,
Invalid option id %1,Invalid option id %1,module,Magento_Catalog,,,,
Invalid product data: %1,Invalid product data: %1,module,Magento_Catalog,,,,
Invalid product id. Should be numeric value greater than 0,Invalid product id. Should be numeric value greater than 0,module,Magento_Catalog,,,,
Inventory,Inventory,module,Magento_Catalog,,,,
Is Default,Is Default,module,Magento_Catalog,,,,
Item Price,Item Price,module,Magento_Catalog,,,,
Items %1-%2 of %3,Items %1-%2 of %3,module,Magento_Catalog,,,,
label,label,module,Magento_Catalog,,,,
Last Name,Nama Belakang,module,Magento_Catalog,,,,
Last Notified,Last Notified,module,Magento_Catalog,,,,
Layered Navigation Price Step,Layered Navigation Price Step,module,Magento_Catalog,,,,
Layout,Layout,module,Magento_Catalog,,,,
Layout Update XML,Layout Update XML,module,Magento_Catalog,,,,
Learn More,Learn More,module,Magento_Catalog,,,,
